year,sido_raw,sgg_raw,raw_code,is_missing,n_deaths
2010,38,060,38060,False,921
2010,38,070,38070,False,2013
2010,38,080,38080,False,1068
2010,38,090,38090,False,1019
2010,38,100,38100,False,1080
2010,38,111,38111,False,1019
2010,38,112,38112,False,690
2010,38,113,38113,False,1132
2010,38,114,38114,False,1028
2010,38,115,38115,False,877
2010,38,310,38310,False,376
2010,38,320,38320,False,601
2010,38,330,38330,False,744
2010,38,340,38340,False,628
2010,38,350,38350,False,689
2010,38,360,38360,False,575
2010,38,370,38370,False,443
2010,38,380,38380,False,469
2010,38,390,38390,False,688
2010,38,400,38400,False,691
2010,39,010,39010,False,2070
2010,39,020,39020,False,947
2011,11,010,11010,False,834
2011,11,020,11020,False,666
2011,11,030,11030,False,1096
2011,11,040,11040,False,1252
2011,11,050,11050,False,1259
2011,11,060,11060,False,1785
2011,11,070,11070,False,1890
2011,11,080,11080,False,2068
2011,11,090,11090,False,1684
2011,11,100,11100,False,1543
2011,11,110,11110,False,2436
2011,11,120,11120,False,2113
2011,11,130,11130,False,1420
2011,11,140,11140,False,1615
2011,11,150,11150,False,1698
2011,11,160,11160,False,2246
2011,11,170,11170,False,1583
2011,11,180,11180,False,1081
2011,11,190,11190,False,1621
2011,11,200,11200,False,1553
2011,11,210,11210,False,1945
2011,11,220,11220,False,1313
2011,11,230,11230,False,1638
2011,11,240,11240,False,2203
2011,11,250,11250,False,1778
2011,21,010,21010,False,351
2011,21,020,21020,False,1004
2011,21,030,21030,False,787
2011,21,040,21040,False,1061
2011,21,050,21050,False,2267
2011,21,060,21060,False,1411
2011,21,070,21070,False,1630
2011,21,080,21080,False,1538
2011,21,090,21090,False,1987
2011,21,100,21100,False,1824
2011,21,110,21110,False,1349
2011,21,120,21120,False,467
2011,21,130,21130,False,1111
2011,21,140,21140,False,972
2011,21,150,21150,False,1274
2011,21,310,21310,False,610
2011,22,010,22010,False,527
2011,22,020,22020,False,1973
2011,22,030,22030,False,1364
2011,22,040,22040,False,1079
2011,22,050,22050,False,2002
2011,22,060,22060,False,1966
2011,22,070,22070,False,2472
2011,22,310,22310,False,972
2011,23,010,23010,False,570
2011,23,020,23020,False,523
2011,23,030,23030,False,2185
2011,23,040,23040,False,1090
2011,23,050,23050,False,1994
2011,23,060,23060,False,2547
2011,23,070,23070,False,1280
2011,23,080,23080,False,1538
2011,23,310,23310,False,639
2011,23,320,23320,False,138
2011,24,010,24010,False,667
2011,24,020,24020,False,1305
2011,24,030,24030,False,1129
2011,24,040,24040,False,2102
2011,24,050,24050,False,1390
2011,25,010,25010,False,1441
2011,25,020,25020,False,1344
2011,25,030,25030,False,1739
2011,25,040,25040,False,898
2011,25,050,25050,False,914
2011,26,010,26010,False,1009
2011,26,020,26020,False,1134
2011,26,030,26030,False,613
2011,26,040,26040,False,603
2011,26,310,26310,False,1103
2011,31,011,31011,False,1195
2011,31,012,31012,False,1247
2011,31,013,31013,False,1045
2011,31,014,31014,False,663
2011,31,021,31021,False,1032
2011,31,022,31022,False,1102
2011,31,023,31023,False,1564
2011,31,030,31030,False,1950
2011,31,041,31041,False,1065
2011,31,042,31042,False,1096
2011,31,051,31051,False,1486
2011,31,052,31052,False,941
2011,31,053,31053,False,829
2011,31,060,31060,False,1284
2011,31,070,31070,False,2062
2011,31,080,31080,False,618
2011,31,091,31091,False,1290
2011,31,092,31092,False,1139
2011,31,101,31101,False,1747
2011,31,103,31103,False,932
2011,31,104,31104,False,1034
2011,31,110,31110,False,234
2011,31,120,31120,False,718
2011,31,130,31130,False,2409
2011,31,140,31140,False,623
2011,31,150,31150,False,1387
2011,31,160,31160,False,926
2011,31,170,31170,False,520
2011,31,180,31180,False,702
2011,31,191,31191,False,1092
2011,31,192,31192,False,1095
2011,31,193,31193,False,816
2011,31,200,31200,False,1849
2011,31,210,31210,False,1038
2011,31,220,31220,False,1075
2011,31,230,31230,False,1092
2011,31,240,31240,False,1837
2011,31,250,31250,False,1145
2011,31,260,31260,False,953
2011,31,270,31270,False,1055
2011,31,320,31320,False,794
2011,31,350,31350,False,412
2011,31,370,31370,False,553
2011,31,380,31380,False,748
2011,32,010,32010,False,1572
2011,32,020,32020,False,1648
2011,32,030,32030,False,1434
2011,32,040,32040,False,595
2011,32,050,32050,False,421
2011,32,060,32060,False,546
2011,32,070,32070,False,608
2011,32,310,32310,False,591
2011,32,320,32320,False,439
2011,32,330,32330,False,385
2011,32,340,32340,False,389
2011,32,350,32350,False,366
2011,32,360,32360,False,374
2011,32,370,32370,False,173
2011,32,380,32380,False,188
2011,32,390,32390,False,251
2011,32,400,32400,False,264
2011,32,410,32410,False,277
2011,33,011,33011,False,1167
2011,33,012,33012,False,1581
2011,33,020,33020,False,1479
2011,33,030,33030,False,1079
2011,33,310,33310,False,1069
2011,33,320,33320,False,404
2011,33,330,33330,False,579
2011,33,340,33340,False,543
2011,33,350,33350,False,465
2011,33,360,33360,False,504
2011,33,370,33370,False,749
2011,33,380,33380,False,343
2011,33,390,33390,False,214
2011,34,011,34011,False,1220
2011,34,012,34012,False,1058
2011,34,020,34020,False,1067
2011,34,030,34030,False,875
2011,34,040,34040,False,1313
2011,34,050,34050,False,992
2011,34,060,34060,False,1144
2011,34,070,34070,False,147
2011,34,310,34310,False,632
2011,34,320,34320,False,693
2011,34,330,34330,False,842
2011,34,340,34340,False,637
2011,34,350,34350,False,347
2011,34,360,34360,False,814
2011,34,370,34370,False,833
2011,34,380,34380,False,558
2011,34,390,34390,False,853
2011,35,011,35011,False,1651
2011,35,012,35012,False,1234
2011,35,020,35020,False,1701
2011,35,030,35030,False,1928
2011,35,040,35040,False,1151
2011,35,050,35050,False,789
2011,35,060,35060,False,938
2011,35,310,35310,False,731
2011,35,320,35320,False,326
2011,35,330,35330,False,274
2011,35,340,35340,False,276
2011,35,350,35350,False,379
2011,35,360,35360,False,409
2011,35,370,35370,False,686
2011,35,380,35380,False,653
2011,36,010,36010,False,1321
2011,36,020,36020,False,1782
2011,36,030,36030,False,1462
2011,36,040,36040,False,994
2011,36,060,36060,False,735
2011,36,310,36310,False,528
2011,36,320,36320,False,407
2011,36,330,36330,False,325
2011,36,350,36350,False,1021
2011,36,360,36360,False,584
2011,36,370,36370,False,629
2011,36,380,36380,False,512
2011,36,390,36390,False,486
2011,36,400,36400,False,924
2011,36,410,36410,False,541
2011,36,420,36420,False,700
2011,36,430,36430,False,496
2011,36,440,36440,False,558
2011,36,450,36450,False,504
2011,36,460,36460,False,618
2011,36,470,36470,False,411
2011,36,480,36480,False,552
2011,37,011,37011,False,1338
2011,37,012,37012,False,1455
2011,37,020,37020,False,1945
2011,37,030,37030,False,1154
2011,37,040,37040,False,1478
2011,37,050,37050,False,1453
2011,37,060,37060,False,942
2011,37,070,37070,False,954
2011,37,080,37080,False,1079
2011,37,090,37090,False,770
2011,37,100,37100,False,1427
2011,37,310,37310,False,349
2011,37,320,37320,False,847
2011,37,330,37330,False,309
2011,37,340,37340,False,273
2011,37,350,37350,False,479
2011,37,360,37360,False,555
2011,37,370,37370,False,382
2011,37,380,37380,False,536
2011,37,390,37390,False,830
2011,37,400,37400,False,622
2011,37,410,37410,False,438
2011,37,420,37420,False,549
2011,37,430,37430,False,73
2011,38,030,38030,False,1803
2011,38,050,38050,False,942
2011,38,060,38060,False,856
2011,38,070,38070,False,2111
2011,38,080,38080,False,1087
2011,38,090,38090,False,1010
2011,38,100,38100,False,1146
2011,38,111,38111,False,1088
2011,38,112,38112,False,639
2011,38,113,38113,False,1213
2011,38,114,38114,False,958
2011,38,115,38115,False,878
2011,38,310,38310,False,414
2011,38,320,38320,False,653
2011,38,330,38330,False,716
2011,38,340,38340,False,577
2011,38,350,38350,False,659
2011,38,360,38360,False,591
2011,38,370,38370,False,443
2011,38,380,38380,False,462
2011,38,390,38390,False,638
2011,38,400,38400,False,709
2011,39,010,39010,False,2041
2011,39,020,39020,False,980
2012,11,010,11010,False,811
2012,11,020,11020,False,667
2012,11,030,11030,False,1110
2012,11,040,11040,False,1257
2012,11,050,11050,False,1307
2012,11,060,11060,False,1805
2012,11,070,11070,False,2007
2012,11,080,11080,False,1995
2012,11,090,11090,False,1741
2012,11,100,11100,False,1606
2012,11,110,11110,False,2622
2012,11,120,11120,False,2230
2012,11,130,11130,False,1453
2012,11,140,11140,False,1586
2012,11,150,11150,False,1780
2012,11,160,11160,False,2433
2012,11,170,11170,False,1641
2012,11,180,11180,False,1106
2012,11,190,11190,False,1677
2012,11,200,11200,False,1591
2012,11,210,11210,False,1980
2012,11,220,11220,False,1378
2012,11,230,11230,False,1696
2012,11,240,11240,False,2149
2012,11,250,11250,False,1886
2012,21,010,21010,False,365
2012,21,020,21020,False,983
2012,21,030,21030,False,853
2012,21,040,21040,False,1103
2012,21,050,21050,False,2435
2012,21,060,21060,False,1379
2012,21,070,21070,False,1672
2012,21,080,21080,False,1608
2012,21,090,21090,False,2154
2012,21,100,21100,False,1859
2012,21,110,21110,False,1431
2012,21,120,21120,False,418
2012,21,130,21130,False,1154
2012,21,140,21140,False,998
2012,21,150,21150,False,1404
2012,21,310,21310,False,718
2012,22,010,22010,False,562
2012,22,020,22020,False,1936
2012,22,030,22030,False,1253
2012,22,040,22040,False,1083
2012,22,050,22050,False,1954
2012,22,060,22060,False,2057
2012,22,070,22070,False,2462
2012,22,310,22310,False,1045
2012,23,010,23010,False,545
2012,23,020,23020,False,510
2012,23,030,23030,False,2226
2012,23,040,23040,False,1125
2012,23,050,23050,False,2164
2012,23,060,23060,False,2469
2012,23,070,23070,False,1270
2012,23,080,23080,False,1723
2012,23,310,23310,False,688
2012,23,320,23320,False,161
2012,24,010,24010,False,775
2012,24,020,24020,False,1406
2012,24,030,24030,False,1190
2012,24,040,24040,False,2061
2012,24,050,24050,False,1442
2012,25,010,25010,False,1429
2012,25,020,25020,False,1443
2012,25,030,25030,False,1838
2012,25,040,25040,False,936
2012,25,050,25050,False,934
2012,26,010,26010,False,1010
2012,26,020,26020,False,1160
2012,26,030,26030,False,630
2012,26,040,26040,False,608
2012,26,310,26310,False,1159
2012,29,010,29010,False,820
2012,31,011,31011,False,1319
2012,31,012,31012,False,1372
2012,31,013,31013,False,1007
2012,31,014,31014,False,735
2012,31,021,31021,False,1129
2012,31,022,31022,False,1209
2012,31,023,31023,False,1528
2012,31,030,31030,False,1984
2012,31,041,31041,False,1110
2012,31,042,31042,False,1129
2012,31,051,31051,False,1577
2012,31,052,31052,False,972
2012,31,053,31053,False,804
2012,31,060,31060,False,1364
2012,31,070,31070,False,2070
2012,31,080,31080,False,651
2012,31,091,31091,False,1357
2012,31,092,31092,False,1229
2012,31,101,31101,False,1873
2012,31,103,31103,False,1070
2012,31,104,31104,False,1045
2012,31,110,31110,False,259
2012,31,120,31120,False,774
2012,31,130,31130,False,2525
2012,31,140,31140,False,605
2012,31,150,31150,False,1333
2012,31,160,31160,False,998
2012,31,170,31170,False,567
2012,31,180,31180,False,725
2012,31,191,31191,False,1146
2012,31,192,31192,False,1079
2012,31,193,31193,False,894
2012,31,200,31200,False,1980
2012,31,210,31210,False,1067
2012,31,220,31220,False,1157
2012,31,230,31230,False,1197
2012,31,240,31240,False,2001
2012,31,250,31250,False,1175
2012,31,260,31260,False,1042
2012,31,270,31270,False,1156
2012,31,320,31320,False,790
2012,31,350,31350,False,421
2012,31,370,31370,False,546
2012,31,380,31380,False,859
2012,32,010,32010,False,1682
2012,32,020,32020,False,1808
2012,32,030,32030,False,1490
2012,32,040,32040,False,655
2012,32,050,32050,False,404
2012,32,060,32060,False,528
2012,32,070,32070,False,570
2012,32,310,32310,False,668
2012,32,320,32320,False,431
2012,32,330,32330,False,416
2012,32,340,32340,False,375
2012,32,350,32350,False,361
2012,32,360,32360,False,384
2012,32,370,32370,False,217
2012,32,380,32380,False,200
2012,32,390,32390,False,249
2012,32,400,32400,False,323
2012,32,410,32410,False,269
2012,33,011,33011,False,1200
2012,33,012,33012,False,1587
2012,33,020,33020,False,1537
2012,33,030,33030,False,1006
2012,33,310,33310,False,1111
2012,33,320,33320,False,455
2012,33,330,33330,False,613
2012,33,340,33340,False,600
2012,33,350,33350,False,511
2012,33,360,33360,False,542
2012,33,370,33370,False,772
2012,33,380,33380,False,347
2012,33,390,33390,False,197
2012,34,011,34011,False,1235
2012,34,012,34012,False,1192
2012,34,020,34020,False,1054
2012,34,030,34030,False,887
2012,34,040,34040,False,1439
2012,34,050,34050,False,969
2012,34,060,34060,False,1126
2012,34,070,34070,False,160
2012,34,080,34080,False,988
2012,34,310,34310,False,597
2012,34,330,34330,False,893
2012,34,340,34340,False,666
2012,34,350,34350,False,427
2012,34,360,34360,False,876
2012,34,370,34370,False,903
2012,34,380,34380,False,582
2012,35,011,35011,False,1706
2012,35,012,35012,False,1370
2012,35,020,35020,False,1799
2012,35,030,35030,False,1988
2012,35,040,35040,False,1140
2012,35,050,35050,False,825
2012,35,060,35060,False,1004
2012,35,310,35310,False,809
2012,35,320,35320,False,330
2012,35,330,35330,False,279
2012,35,340,35340,False,287
2012,35,350,35350,False,389
2012,35,360,35360,False,399
2012,35,370,35370,False,708
2012,35,380,35380,False,667
2012,36,010,36010,False,1389
2012,36,020,36020,False,1980
2012,36,030,36030,False,1601
2012,36,040,36040,False,1023
2012,36,060,36060,False,735
2012,36,310,36310,False,486
2012,36,320,36320,False,411
2012,36,330,36330,False,343
2012,36,350,36350,False,1089
2012,36,360,36360,False,633
2012,36,370,36370,False,623
2012,36,380,36380,False,531
2012,36,390,36390,False,487
2012,36,400,36400,False,959
2012,36,410,36410,False,533
2012,36,420,36420,False,729
2012,36,430,36430,False,507
2012,36,440,36440,False,603
2012,36,450,36450,False,488
2012,36,460,36460,False,673
2012,36,470,36470,False,415
2012,36,480,36480,False,528
2012,37,011,37011,False,1366
2012,37,012,37012,False,1448
2012,37,020,37020,False,2067
2012,37,030,37030,False,1167
2012,37,040,37040,False,1508
2012,37,050,37050,False,1553
2012,37,060,37060,False,1016
2012,37,070,37070,False,1011
2012,37,080,37080,False,1114
2012,37,090,37090,False,786
2012,37,100,37100,False,1454
2012,37,310,37310,False,366
2012,37,320,37320,False,811
2012,37,330,37330,False,345
2012,37,340,37340,False,239
2012,37,350,37350,False,546
2012,37,360,37360,False,577
2012,37,370,37370,False,390
2012,37,380,37380,False,500
2012,37,390,37390,False,673
2012,37,400,37400,False,622
2012,37,410,37410,False,414
2012,37,420,37420,False,613
2012,37,430,37430,False,58
2012,38,030,38030,False,1927
2012,38,050,38050,False,905
2012,38,060,38060,False,864
2012,38,070,38070,False,2156
2012,38,080,38080,False,1115
2012,38,090,38090,False,1019
2012,38,100,38100,False,1247
2012,38,111,38111,False,1125
2012,38,112,38112,False,681
2012,38,113,38113,False,1191
2012,38,114,38114,False,1026
2012,38,115,38115,False,909
2012,38,310,38310,False,442
2012,38,320,38320,False,618
2012,38,330,38330,False,800
2012,38,340,38340,False,636
2012,38,350,38350,False,767
2012,38,360,38360,False,630
2012,38,370,38370,False,462
2012,38,380,38380,False,524
2012,38,390,38390,False,632
2012,38,400,38400,False,743
2012,39,010,39010,False,2144
2012,39,020,39020,False,1094
2013,11,010,11010,False,840
2013,11,020,11020,False,685
2013,11,030,11030,False,1058
2013,11,040,11040,False,1294
2013,11,050,11050,False,1331
2013,11,060,11060,False,1805
2013,11,070,11070,False,2025
2013,11,080,11080,False,2171
2013,11,090,11090,False,1712
2013,11,100,11100,False,1711
2013,11,110,11110,False,2531
2013,11,120,11120,False,2325
2013,11,130,11130,False,1466
2013,11,140,11140,False,1514
2013,11,150,11150,False,1813
2013,11,160,11160,False,2429
2013,11,170,11170,False,1665
2013,11,180,11180,False,1088
2013,11,190,11190,False,1631
2013,11,200,11200,False,1603
2013,11,210,11210,False,2032
2013,11,220,11220,False,1385
2013,11,230,11230,False,1828
2013,11,240,11240,False,2168
2013,11,250,11250,False,1953
2013,21,010,21010,False,349
2013,21,020,21020,False,923
2013,21,030,21030,False,811
2013,21,040,21040,False,1092
2013,21,050,21050,False,2349
2013,21,060,21060,False,1407
2013,21,070,21070,False,1593
2013,21,080,21080,False,1492
2013,21,090,21090,False,2006
2013,21,100,21100,False,1853
2013,21,110,21110,False,1512
2013,21,120,21120,False,473
2013,21,130,21130,False,1151
2013,21,140,21140,False,1013
2013,21,150,21150,False,1318
2013,21,310,21310,False,754
2013,22,010,22010,False,552
2013,22,020,22020,False,1980
2013,22,030,22030,False,1341
2013,22,040,22040,False,1143
2013,22,050,22050,False,2027
2013,22,060,22060,False,2015
2013,22,070,22070,False,2494
2013,22,310,22310,False,979
2013,23,010,23010,False,578
2013,23,020,23020,False,484
2013,23,030,23030,False,2222
2013,23,040,23040,False,1103
2013,23,050,23050,False,2155
2013,23,060,23060,False,2468
2013,23,070,23070,False,1303
2013,23,080,23080,False,1795
2013,23,310,23310,False,735
2013,23,320,23320,False,196
2013,24,010,24010,False,754
2013,24,020,24020,False,1363
2013,24,030,24030,False,1234
2013,24,040,24040,False,2095
2013,24,050,24050,False,1445
2013,25,010,25010,False,1480
2013,25,020,25020,False,1403
2013,25,030,25030,False,1822
2013,25,040,25040,False,983
2013,25,050,25050,False,946
2013,26,010,26010,False,1073
2013,26,020,26020,False,1266
2013,26,030,26030,False,701
2013,26,040,26040,False,679
2013,26,310,26310,False,1152
2013,29,010,29010,False,812
2013,31,011,31011,False,1247
2013,31,012,31012,False,1307
2013,31,013,31013,False,1082
2013,31,014,31014,False,759
2013,31,021,31021,False,1121
2013,31,022,31022,False,1228
2013,31,023,31023,False,1532
2013,31,030,31030,False,1924
2013,31,041,31041,False,1094
2013,31,042,31042,False,1131
2013,31,051,31051,False,1653
2013,31,052,31052,False,973
2013,31,053,31053,False,840
2013,31,060,31060,False,1330
2013,31,070,31070,False,2143
2013,31,080,31080,False,659
2013,31,091,31091,False,1358
2013,31,092,31092,False,1196
2013,31,101,31101,False,1822
2013,31,103,31103,False,1121
2013,31,104,31104,False,1142
2013,31,110,31110,False,238
2013,31,120,31120,False,685
2013,31,130,31130,False,2624
2013,31,140,31140,False,659
2013,31,150,31150,False,1400
2013,31,160,31160,False,904
2013,31,170,31170,False,606
2013,31,180,31180,False,659
2013,31,191,31191,False,1092
2013,31,192,31192,False,1247
2013,31,193,31193,False,969
2013,31,200,31200,False,1950
2013,31,210,31210,False,1065
2013,31,220,31220,False,1122
2013,31,230,31230,False,1272
2013,31,240,31240,False,1867
2013,31,250,31250,False,1195
2013,31,260,31260,False,1045
2013,31,270,31270,False,1094
2013,31,280,31280,False,828
2013,31,350,31350,False,430
2013,31,370,31370,False,519
2013,31,380,31380,False,827
2013,32,010,32010,False,1660
2013,32,020,32020,False,1790
2013,32,030,32030,False,1471
2013,32,040,32040,False,665
2013,32,050,32050,False,334
2013,32,060,32060,False,549
2013,32,070,32070,False,560
2013,32,310,32310,False,644
2013,32,320,32320,False,450
2013,32,330,32330,False,412
2013,32,340,32340,False,369
2013,32,350,32350,False,346
2013,32,360,32360,False,352
2013,32,370,32370,False,173
2013,32,380,32380,False,161
2013,32,390,32390,False,260
2013,32,400,32400,False,294
2013,32,410,32410,False,266
2013,33,011,33011,False,1141
2013,33,012,33012,False,1612
2013,33,020,33020,False,1579
2013,33,030,33030,False,1022
2013,33,310,33310,False,1082
2013,33,320,33320,False,466
2013,33,330,33330,False,545
2013,33,340,33340,False,598
2013,33,350,33350,False,479
2013,33,360,33360,False,455
2013,33,370,33370,False,846
2013,33,380,33380,False,311
2013,33,390,33390,False,235
2013,34,011,34011,False,1308
2013,34,012,34012,False,1061
2013,34,020,34020,False,997
2013,34,030,34030,False,863
2013,34,040,34040,False,1417
2013,34,050,34050,False,1007
2013,34,060,34060,False,1161
2013,34,070,34070,False,140
2013,34,080,34080,False,1080
2013,34,310,34310,False,625
2013,34,330,34330,False,867
2013,34,340,34340,False,720
2013,34,350,34350,False,399
2013,34,360,34360,False,796
2013,34,370,34370,False,842
2013,34,380,34380,False,571
2013,35,011,35011,False,1687
2013,35,012,35012,False,1314
2013,35,020,35020,False,1770
2013,35,030,35030,False,1993
2013,35,040,35040,False,1174
2013,35,050,35050,False,835
2013,35,060,35060,False,1001
2013,35,310,35310,False,728
2013,35,320,35320,False,319
2013,35,330,35330,False,290
2013,35,340,35340,False,267
2013,35,350,35350,False,362
2013,35,360,35360,False,385
2013,35,370,35370,False,678
2013,35,380,35380,False,689
2013,36,010,36010,False,1374
2013,36,020,36020,False,1867
2013,36,030,36030,False,1584
2013,36,040,36040,False,965
2013,36,060,36060,False,730
2013,36,310,36310,False,459
2013,36,320,36320,False,396
2013,36,330,36330,False,321
2013,36,350,36350,False,1066
2013,36,360,36360,False,579
2013,36,370,36370,False,612
2013,36,380,36380,False,540
2013,36,390,36390,False,553
2013,36,400,36400,False,891
2013,36,410,36410,False,548
2013,36,420,36420,False,709
2013,36,430,36430,False,468
2013,36,440,36440,False,617
2013,36,450,36450,False,523
2013,36,460,36460,False,598
2013,36,470,36470,False,388
2013,36,480,36480,False,544
2013,37,011,37011,False,1410
2013,37,012,37012,False,1492
2013,37,020,37020,False,2044
2013,37,030,37030,False,1161
2013,37,040,37040,False,1394
2013,37,050,37050,False,1502
2013,37,060,37060,False,1010
2013,37,070,37070,False,983
2013,37,080,37080,False,1178
2013,37,090,37090,False,767
2013,37,100,37100,False,1316
2013,37,310,37310,False,326
2013,37,320,37320,False,891
2013,37,330,37330,False,320
2013,37,340,37340,False,223
2013,37,350,37350,False,503
2013,37,360,37360,False,553
2013,37,370,37370,False,344
2013,37,380,37380,False,528
2013,37,390,37390,False,668
2013,37,400,37400,False,586
2013,37,410,37410,False,398
2013,37,420,37420,False,586
2013,37,430,37430,False,62
2013,38,030,38030,False,1930
2013,38,050,38050,False,919
2013,38,060,38060,False,864
2013,38,070,38070,False,2124
2013,38,080,38080,False,1046
2013,38,090,38090,False,997
2013,38,100,38100,False,1209
2013,38,111,38111,False,1082
2013,38,112,38112,False,636
2013,38,113,38113,False,1182
2013,38,114,38114,False,1088
2013,38,115,38115,False,889
2013,38,310,38310,False,448
2013,38,320,38320,False,604
2013,38,330,38330,False,760
2013,38,340,38340,False,617
2013,38,350,38350,False,656
2013,38,360,38360,False,569
2013,38,370,38370,False,431
2013,38,380,38380,False,523
2013,38,390,38390,False,672
2013,38,400,38400,False,748
2013,39,010,39010,False,2249
2013,39,020,39020,False,1068
2014,11,010,11010,False,864
2014,11,020,11020,False,683
2014,11,030,11030,False,1120
2014,11,040,11040,False,1265
2014,11,050,11050,False,1398
2014,11,060,11060,False,1831
2014,11,070,11070,False,1968
2014,11,080,11080,False,2117
2014,11,090,11090,False,1747
2014,11,100,11100,False,1632
2014,11,110,11110,False,2639
2014,11,120,11120,False,2296
2014,11,130,11130,False,1405
2014,11,140,11140,False,1534
2014,11,150,11150,False,1864
2014,11,160,11160,False,2474
2014,11,170,11170,False,1666
2014,11,180,11180,False,1139
2014,11,190,11190,False,1563
2014,11,200,11200,False,1564
2014,11,210,11210,False,2057
2014,11,220,11220,False,1404
2014,11,230,11230,False,1848
2014,11,240,11240,False,2180
2014,11,250,11250,False,1895
2014,21,010,21010,False,374
2014,21,020,21020,False,891
2014,21,030,21030,False,804
2014,21,040,21040,False,1115
2014,21,050,21050,False,2398
2014,21,060,21060,False,1423
2014,21,070,21070,False,1625
2014,21,080,21080,False,1527
2014,21,090,21090,False,1967
2014,21,100,21100,False,1848
2014,21,110,21110,False,1470
2014,21,120,21120,False,449
2014,21,130,21130,False,1120
2014,21,140,21140,False,1042
2014,21,150,21150,False,1377
2014,21,310,21310,False,800
2014,22,010,22010,False,526
2014,22,020,22020,False,2103
2014,22,030,22030,False,1379
2014,22,040,22040,False,1061
2014,22,050,22050,False,2018
2014,22,060,22060,False,2084
2014,22,070,22070,False,2458
2014,22,310,22310,False,1013
2014,23,010,23010,False,645
2014,23,020,23020,False,505
2014,23,030,23030,False,2264
2014,23,040,23040,False,1138
2014,23,050,23050,False,2214
2014,23,060,23060,False,2493
2014,23,070,23070,False,1386
2014,23,080,23080,False,1916
2014,23,310,23310,False,671
2014,23,320,23320,False,177
2014,24,010,24010,False,805
2014,24,020,24020,False,1355
2014,24,030,24030,False,1196
2014,24,040,24040,False,2085
2014,24,050,24050,False,1494
2014,25,010,25010,False,1318
2014,25,020,25020,False,1430
2014,25,030,25030,False,1870
2014,25,040,25040,False,992
2014,25,050,25050,False,954
2014,26,010,26010,False,1066
2014,26,020,26020,False,1244
2014,26,030,26030,False,662
2014,26,040,26040,False,640
2014,26,310,26310,False,1083
2014,29,010,29010,False,853
2014,31,011,31011,False,1267
2014,31,012,31012,False,1278
2014,31,013,31013,False,951
2014,31,014,31014,False,788
2014,31,021,31021,False,1132
2014,31,022,31022,False,1190
2014,31,023,31023,False,1593
2014,31,030,31030,False,1955
2014,31,041,31041,False,1107
2014,31,042,31042,False,1106
2014,31,051,31051,False,1670
2014,31,052,31052,False,922
2014,31,053,31053,False,861
2014,31,060,31060,False,1363
2014,31,070,31070,False,2135
2014,31,080,31080,False,675
2014,31,091,31091,False,1435
2014,31,092,31092,False,1284
2014,31,101,31101,False,1910
2014,31,103,31103,False,1054
2014,31,104,31104,False,1138
2014,31,110,31110,False,249
2014,31,120,31120,False,722
2014,31,130,31130,False,2550
2014,31,140,31140,False,654
2014,31,150,31150,False,1357
2014,31,160,31160,False,989
2014,31,170,31170,False,640
2014,31,180,31180,False,685
2014,31,191,31191,False,1128
2014,31,192,31192,False,1296
2014,31,193,31193,False,973
2014,31,200,31200,False,2120
2014,31,210,31210,False,1046
2014,31,220,31220,False,1122
2014,31,230,31230,False,1263
2014,31,240,31240,False,1914
2014,31,250,31250,False,1159
2014,31,260,31260,False,1038
2014,31,270,31270,False,1050
2014,31,280,31280,False,847
2014,31,350,31350,False,385
2014,31,370,31370,False,519
2014,31,380,31380,False,905
2014,32,010,32010,False,1734
2014,32,020,32020,False,1784
2014,32,030,32030,False,1539
2014,32,040,32040,False,600
2014,32,050,32050,False,335
2014,32,060,32060,False,563
2014,32,070,32070,False,622
2014,32,310,32310,False,644
2014,32,320,32320,False,480
2014,32,330,32330,False,413
2014,32,340,32340,False,394
2014,32,350,32350,False,350
2014,32,360,32360,False,410
2014,32,370,32370,False,176
2014,32,380,32380,False,175
2014,32,390,32390,False,241
2014,32,400,32400,False,281
2014,32,410,32410,False,263
2014,33,020,33020,False,1485
2014,33,030,33030,False,984
2014,33,041,33041,False,1060
2014,33,042,33042,False,977
2014,33,043,33043,False,995
2014,33,044,33044,False,852
2014,33,320,33320,False,418
2014,33,330,33330,False,555
2014,33,340,33340,False,585
2014,33,350,33350,False,454
2014,33,360,33360,False,442
2014,33,370,33370,False,811
2014,33,380,33380,False,336
2014,33,390,33390,False,220
2014,34,011,34011,False,1326
2014,34,012,34012,False,1152
2014,34,020,34020,False,973
2014,34,030,34030,False,969
2014,34,040,34040,False,1536
2014,34,050,34050,False,998
2014,34,060,34060,False,1151
2014,34,070,34070,False,135
2014,34,080,34080,False,1099
2014,34,310,34310,False,559
2014,34,330,34330,False,832
2014,34,340,34340,False,718
2014,34,350,34350,False,410
2014,34,360,34360,False,816
2014,34,370,34370,False,841
2014,34,380,34380,False,634
2014,35,011,35011,False,1783
2014,35,012,35012,False,1323
2014,35,020,35020,False,1760
2014,35,030,35030,False,1968
2014,35,040,35040,False,1136
2014,35,050,35050,False,851
2014,35,060,35060,False,1014
2014,35,310,35310,False,695
2014,35,320,35320,False,326
2014,35,330,35330,False,288
2014,35,340,35340,False,291
2014,35,350,35350,False,394
2014,35,360,35360,False,396
2014,35,370,35370,False,685
2014,35,380,35380,False,653
2014,36,010,36010,False,1397
2014,36,020,36020,False,1869
2014,36,030,36030,False,1566
2014,36,040,36040,False,897
2014,36,060,36060,False,737
